"userId","trialNumber","stimulus","reactionTime","knocked","correct","scoreChange","newScore","timestamp","slot","week","incongruency","block","accuracy","pav","rt","HL"
220317,5,4,1851,1,0,-50,-50,"2025-04-11 14:21:39","2frinogo",2,"nogo","1",FALSE,"PI",1.851,"LTA"
220317,6,4,861,1,0,0,-50,"2025-04-11 14:21:42","2frinogo",2,"nogo","1",FALSE,"PI",0.861,"LTA"
220317,7,2,0,0,0,-50,-100,"2025-04-11 14:21:46","2frinogo",2,"nogo","1",FALSE,"PI",0,"LTA"
220317,8,3,0,0,1,0,-100,"2025-04-11 14:21:51","2frinogo",2,"nogo","1",TRUE,"PC",0,"LTA"
220317,196,2,1481,1,1,0,650,"2025-04-11 14:32:51","2frinogo",2,"nogo","3v2",TRUE,"PI",1.481,"LTA"
220317,197,4,0,0,1,50,700,"2025-04-11 14:32:56","2frinogo",2,"nogo","3v2",TRUE,"PI",0,"LTA"
220317,198,1,0,0,0,0,700,"2025-04-11 14:33:01","2frinogo",2,"nogo","3v2",FALSE,"PC",0,"LTA"
220317,199,4,0,0,1,0,700,"2025-04-11 14:33:06","2frinogo",2,"nogo","3v2",TRUE,"PI",0,"LTA"
220317,200,3,2800,1,0,0,700,"2025-04-11 14:33:10","2frinogo",2,"nogo","3v2",FALSE,"PC",2.8,"LTA"
220317,201,4,0,0,1,50,750,"2025-04-11 14:33:15","2frinogo",2,"nogo","3v2",TRUE,"PI",0,"LTA"
220317,202,2,2030,1,1,50,800,"2025-04-11 14:33:19","2frinogo",2,"nogo","3v2",TRUE,"PI",2.03,"LTA"
220317,203,2,861,1,1,0,800,"2025-04-11 14:33:21","2frinogo",2,"nogo","3v2",TRUE,"PI",0.861,"LTA"
220317,204,3,971,1,0,0,800,"2025-04-11 14:33:24","2frinogo",2,"nogo","3v2",FALSE,"PC",0.971,"LTA"
220317,205,4,0,0,1,50,850,"2025-04-11 14:33:29","2frinogo",2,"nogo","3v2",TRUE,"PI",0,"LTA"
220317,206,3,1071,1,0,-50,800,"2025-04-11 14:33:32","2frinogo",2,"nogo","3v2",FALSE,"PC",1.071,"LTA"
220317,207,1,0,0,0,-50,750,"2025-04-11 14:33:36","2frinogo",2,"nogo","3v2",FALSE,"PC",0,"LTA"
220317,208,2,2181,1,1,0,750,"2025-04-11 14:33:40","2frinogo",2,"nogo","3v2",TRUE,"PI",2.181,"LTA"
220317,209,3,1090,1,0,-50,700,"2025-04-11 14:33:43","2frinogo",2,"nogo","3v2",FALSE,"PC",1.09,"LTA"
220317,210,4,0,0,1,50,750,"2025-04-11 14:33:48","2frinogo",2,"nogo","3v2",TRUE,"PI",0,"LTA"
220317,211,3,0,0,1,0,750,"2025-04-11 14:33:53","2frinogo",2,"nogo","3v2",TRUE,"PC",0,"LTA"
220317,212,1,0,0,0,0,750,"2025-04-11 14:33:58","2frinogo",2,"nogo","3v2",FALSE,"PC",0,"LTA"
220317,213,2,0,0,0,-50,700,"2025-04-11 14:34:03","2frinogo",2,"nogo","3v2",FALSE,"PI",0,"LTA"
220317,214,4,0,0,1,50,750,"2025-04-11 14:34:07","2frinogo",2,"nogo","3v2",TRUE,"PI",0,"LTA"
220317,215,4,0,0,1,50,800,"2025-04-11 14:34:12","2frinogo",2,"nogo","3v2",TRUE,"PI",0,"LTA"
220317,216,4,0,0,1,50,850,"2025-04-11 14:34:17","2frinogo",2,"nogo","3v2",TRUE,"PI",0,"LTA"
220317,217,4,0,0,1,50,900,"2025-04-11 14:34:21","2frinogo",2,"nogo","3v2",TRUE,"PI",0,"LTA"
220317,218,2,1170,1,1,0,900,"2025-04-11 14:34:24","2frinogo",2,"nogo","3v2",TRUE,"PI",1.17,"LTA"
220317,219,2,630,1,1,50,950,"2025-04-11 14:34:27","2frinogo",2,"nogo","3v2",TRUE,"PI",0.63,"LTA"
220317,220,4,0,0,1,50,1000,"2025-04-11 14:34:32","2frinogo",2,"nogo","3v2",TRUE,"PI",0,"LTA"
220317,221,4,0,0,1,50,1050,"2025-04-11 14:34:36","2frinogo",2,"nogo","3v2",TRUE,"PI",0,"LTA"
220317,222,4,0,0,1,50,1100,"2025-04-11 14:34:41","2frinogo",2,"nogo","3v2",TRUE,"PI",0,"LTA"
220317,223,4,0,0,1,50,1150,"2025-04-11 14:34:46","2frinogo",2,"nogo","3v2",TRUE,"PI",0,"LTA"
220317,224,4,0,0,1,0,1150,"2025-04-11 14:34:51","2frinogo",2,"nogo","3v2",TRUE,"PI",0,"LTA"
220317,225,3,471,1,0,0,1150,"2025-04-11 14:34:53","2frinogo",2,"nogo","3v2",FALSE,"PC",0.471,"LTA"
220317,226,3,1211,1,0,0,1150,"2025-04-11 14:34:56","2frinogo",2,"nogo","3v2",FALSE,"PC",1.211,"LTA"
220317,227,4,0,0,1,50,1200,"2025-04-11 14:35:01","2frinogo",2,"nogo","3v2",TRUE,"PI",0,"LTA"
220317,228,4,0,0,1,50,1250,"2025-04-11 14:35:05","2frinogo",2,"nogo","3v2",TRUE,"PI",0,"LTA"
220317,229,4,0,0,1,0,1250,"2025-04-11 14:35:10","2frinogo",2,"nogo","3v2",TRUE,"PI",0,"LTA"
220317,230,2,2192,1,1,0,1250,"2025-04-11 14:35:14","2frinogo",2,"nogo","3v2",TRUE,"PI",2.192,"LTA"
220317,231,4,0,0,1,50,1300,"2025-04-11 14:35:19","2frinogo",2,"nogo","3v2",TRUE,"PI",0,"LTA"
220317,232,1,0,0,0,0,1300,"2025-04-11 14:35:24","2frinogo",2,"nogo","3v2",FALSE,"PC",0,"LTA"
220317,233,1,0,0,0,0,1300,"2025-04-11 14:35:28","2frinogo",2,"nogo","3v2",FALSE,"PC",0,"LTA"
220317,234,3,950,1,0,-50,1250,"2025-04-11 14:35:31","2frinogo",2,"nogo","3v2",FALSE,"PC",0.95,"LTA"
220317,235,4,0,0,1,50,1300,"2025-04-11 14:35:36","2frinogo",2,"nogo","3v2",TRUE,"PI",0,"LTA"
220317,236,1,0,0,0,0,1300,"2025-04-11 14:35:41","2frinogo",2,"nogo","3v2",FALSE,"PC",0,"LTA"
220317,237,1,0,0,0,0,1300,"2025-04-11 14:35:45","2frinogo",2,"nogo","3v2",FALSE,"PC",0,"LTA"
220317,238,2,0,0,0,-50,1250,"2025-04-11 14:35:50","2frinogo",2,"nogo","3v2",FALSE,"PI",0,"LTA"
220317,239,1,0,0,0,0,1250,"2025-04-11 14:35:55","2frinogo",2,"nogo","3v2",FALSE,"PC",0,"LTA"
220317,240,3,1031,1,0,-50,1200,"2025-04-11 14:35:58","2frinogo",2,"nogo","3v2",FALSE,"PC",1.031,"LTA"
220317,241,3,1800,1,0,0,1200,"2025-04-11 14:36:03","2frinogo",2,"nogo","4",FALSE,"PC",1.8,"LTA"
220317,242,2,640,1,1,50,1250,"2025-04-11 14:36:06","2frinogo",2,"nogo","4",TRUE,"PI",0.64,"LTA"
220317,243,3,350,1,0,-50,1200,"2025-04-11 14:36:08","2frinogo",2,"nogo","4",FALSE,"PC",0.35,"LTA"
220317,244,1,1130,1,1,50,1250,"2025-04-11 14:36:11","2frinogo",2,"nogo","4",TRUE,"PC",1.13,"LTA"
220317,245,3,472,1,0,-50,1200,"2025-04-11 14:36:13","2frinogo",2,"nogo","4",FALSE,"PC",0.472,"LTA"
220317,246,4,371,1,0,-50,1150,"2025-04-11 14:36:15","2frinogo",2,"nogo","4",FALSE,"PI",0.371,"LTA"
220317,247,3,591,1,0,-50,1100,"2025-04-11 14:36:17","2frinogo",2,"nogo","4",FALSE,"PC",0.591,"LTA"
220317,248,1,481,1,1,50,1150,"2025-04-11 14:36:20","2frinogo",2,"nogo","4",TRUE,"PC",0.481,"LTA"
220317,249,4,791,1,0,0,1150,"2025-04-11 14:36:22","2frinogo",2,"nogo","4",FALSE,"PI",0.791,"LTA"
220317,250,1,470,1,1,50,1200,"2025-04-11 14:36:25","2frinogo",2,"nogo","4",TRUE,"PC",0.47,"LTA"
220317,251,1,401,1,1,50,1250,"2025-04-11 14:36:27","2frinogo",2,"nogo","4",TRUE,"PC",0.401,"LTA"
220317,252,3,0,0,1,0,1250,"2025-04-11 14:36:32","2frinogo",2,"nogo","4",TRUE,"PC",0,"LTA"
220317,253,2,0,0,0,-50,1200,"2025-04-11 14:36:36","2frinogo",2,"nogo","4",FALSE,"PI",0,"LTA"
220317,254,4,431,1,0,0,1200,"2025-04-11 14:36:38","2frinogo",2,"nogo","4",FALSE,"PI",0.431,"LTA"
220317,255,1,430,1,1,50,1250,"2025-04-11 14:36:41","2frinogo",2,"nogo","4",TRUE,"PC",0.43,"LTA"
220317,256,4,352,1,0,0,1250,"2025-04-11 14:36:43","2frinogo",2,"nogo","4",FALSE,"PI",0.352,"LTA"
220317,257,2,1470,1,1,0,1250,"2025-04-11 14:36:46","2frinogo",2,"nogo","4",TRUE,"PI",1.47,"LTA"
220317,258,3,0,0,1,0,1250,"2025-04-11 14:36:51","2frinogo",2,"nogo","4",TRUE,"PC",0,"LTA"
220317,259,3,0,0,1,0,1250,"2025-04-11 14:36:56","2frinogo",2,"nogo","4",TRUE,"PC",0,"LTA"
220317,260,1,461,1,1,0,1250,"2025-04-11 14:36:58","2frinogo",2,"nogo","4",TRUE,"PC",0.461,"LTA"
220317,261,1,541,1,1,50,1300,"2025-04-11 14:37:00","2frinogo",2,"nogo","4",TRUE,"PC",0.541,"LTA"
220317,262,1,461,1,1,50,1350,"2025-04-11 14:37:02","2frinogo",2,"nogo","4",TRUE,"PC",0.461,"LTA"
220317,263,2,2491,1,1,0,1350,"2025-04-11 14:37:07","2frinogo",2,"nogo","4",TRUE,"PI",2.491,"LTA"
220317,264,4,1350,1,0,0,1350,"2025-04-11 14:37:10","2frinogo",2,"nogo","4",FALSE,"PI",1.35,"LTA"
220317,265,1,561,1,1,50,1400,"2025-04-11 14:37:12","2frinogo",2,"nogo","4",TRUE,"PC",0.561,"LTA"
220317,266,3,0,0,1,0,1400,"2025-04-11 14:37:17","2frinogo",2,"nogo","4",TRUE,"PC",0,"LTA"
220317,267,2,0,0,0,-50,1350,"2025-04-11 14:37:22","2frinogo",2,"nogo","4",FALSE,"PI",0,"LTA"
220317,268,3,0,0,1,0,1350,"2025-04-11 14:37:26","2frinogo",2,"nogo","4",TRUE,"PC",0,"LTA"
220317,269,1,550,1,1,50,1400,"2025-04-11 14:37:29","2frinogo",2,"nogo","4",TRUE,"PC",0.55,"LTA"
220317,270,4,750,1,0,0,1400,"2025-04-11 14:37:31","2frinogo",2,"nogo","4",FALSE,"PI",0.75,"LTA"
220317,271,3,1100,1,0,0,1400,"2025-04-11 14:37:34","2frinogo",2,"nogo","4",FALSE,"PC",1.1,"LTA"
220317,272,3,330,1,0,-50,1350,"2025-04-11 14:37:36","2frinogo",2,"nogo","4",FALSE,"PC",0.33,"LTA"
220317,273,3,751,1,0,-50,1300,"2025-04-11 14:37:39","2frinogo",2,"nogo","4",FALSE,"PC",0.751,"LTA"
220317,274,1,942,1,1,50,1350,"2025-04-11 14:37:41","2frinogo",2,"nogo","4",TRUE,"PC",0.942,"LTA"
220317,275,1,541,1,1,0,1350,"2025-04-11 14:37:44","2frinogo",2,"nogo","4",TRUE,"PC",0.541,"LTA"
220317,276,3,0,0,1,0,1350,"2025-04-11 14:37:49","2frinogo",2,"nogo","4",TRUE,"PC",0,"LTA"
220317,277,1,1291,1,1,50,1400,"2025-04-11 14:37:52","2frinogo",2,"nogo","4",TRUE,"PC",1.291,"LTA"
220317,278,3,0,0,1,0,1400,"2025-04-11 14:37:56","2frinogo",2,"nogo","4",TRUE,"PC",0,"LTA"
220317,279,3,0,0,1,0,1400,"2025-04-11 14:38:01","2frinogo",2,"nogo","4",TRUE,"PC",0,"LTA"
220317,280,1,491,1,1,50,1450,"2025-04-11 14:38:03","2frinogo",2,"nogo","4",TRUE,"PC",0.491,"LTA"
220317,281,1,1390,1,1,50,1500,"2025-04-11 14:38:07","2frinogo",2,"nogo","4",TRUE,"PC",1.39,"LTA"
220317,282,2,0,0,0,-50,1450,"2025-04-11 14:38:11","2frinogo",2,"nogo","4",FALSE,"PI",0,"LTA"
220317,283,1,920,1,1,0,1450,"2025-04-11 14:38:14","2frinogo",2,"nogo","4",TRUE,"PC",0.92,"LTA"
220317,284,2,991,1,1,50,1500,"2025-04-11 14:38:17","2frinogo",2,"nogo","4",TRUE,"PI",0.991,"LTA"
220317,285,3,567,1,0,0,1500,"2025-04-11 14:38:19","2frinogo",2,"nogo","4",FALSE,"PC",0.567,"LTA"
220317,286,1,501,1,1,50,1550,"2025-04-11 14:38:21","2frinogo",2,"nogo","4",TRUE,"PC",0.501,"LTA"
220317,287,2,502,1,1,0,1550,"2025-04-11 14:38:24","2frinogo",2,"nogo","4",TRUE,"PI",0.502,"LTA"
220317,288,4,302,1,0,-50,1500,"2025-04-11 14:38:26","2frinogo",2,"nogo","4",FALSE,"PI",0.302,"LTA"
220317,289,3,791,1,0,0,1500,"2025-04-11 14:38:28","2frinogo",2,"nogo","4",FALSE,"PC",0.791,"LTA"
220317,290,2,0,0,0,-50,1450,"2025-04-11 14:38:33","2frinogo",2,"nogo","4",FALSE,"PI",0,"LTA"
220317,291,3,730,1,0,0,1450,"2025-04-11 14:38:36","2frinogo",2,"nogo","4",FALSE,"PC",0.73,"LTA"
220317,292,4,461,1,0,0,1450,"2025-04-11 14:38:38","2frinogo",2,"nogo","4",FALSE,"PI",0.461,"LTA"
220317,293,1,511,1,1,50,1500,"2025-04-11 14:38:40","2frinogo",2,"nogo","4",TRUE,"PC",0.511,"LTA"
220317,294,3,851,1,0,-50,1450,"2025-04-11 14:38:43","2frinogo",2,"nogo","4",FALSE,"PC",0.851,"LTA"
220317,295,1,531,1,1,0,1450,"2025-04-11 14:38:45","2frinogo",2,"nogo","4",TRUE,"PC",0.531,"LTA"
220317,296,1,780,1,1,0,1450,"2025-04-11 14:38:48","2frinogo",2,"nogo","4",TRUE,"PC",0.78,"LTA"
220317,297,1,591,1,1,50,1500,"2025-04-11 14:38:50","2frinogo",2,"nogo","4",TRUE,"PC",0.591,"LTA"
220317,298,3,1791,1,0,-50,1450,"2025-04-11 14:38:54","2frinogo",2,"nogo","4",FALSE,"PC",1.791,"LTA"
220317,299,2,0,0,0,0,1450,"2025-04-11 14:38:58","2frinogo",2,"nogo","4",FALSE,"PI",0,"LTA"
220317,300,3,0,0,1,0,1450,"2025-04-11 14:39:03","2frinogo",2,"nogo","4",TRUE,"PC",0,"LTA"
220317,301,2,0,0,0,0,1450,"2025-04-11 14:39:08","2frinogo",2,"nogo","4",FALSE,"PI",0,"LTA"
220317,302,3,781,1,0,-50,1400,"2025-04-11 14:39:10","2frinogo",2,"nogo","4",FALSE,"PC",0.781,"LTA"
220317,303,3,441,1,0,-50,1350,"2025-04-11 14:39:13","2frinogo",2,"nogo","4",FALSE,"PC",0.441,"LTA"
220317,304,1,761,1,1,50,1400,"2025-04-11 14:39:15","2frinogo",2,"nogo","4",TRUE,"PC",0.761,"LTA"
220317,305,4,411,1,0,-50,1350,"2025-04-11 14:39:17","2frinogo",2,"nogo","4",FALSE,"PI",0.411,"LTA"
220317,306,1,452,1,1,50,1400,"2025-04-11 14:39:20","2frinogo",2,"nogo","4",TRUE,"PC",0.452,"LTA"
220317,307,3,0,0,1,0,1400,"2025-04-11 14:39:24","2frinogo",2,"nogo","4",TRUE,"PC",0,"LTA"
220317,308,1,510,1,1,50,1450,"2025-04-11 14:39:27","2frinogo",2,"nogo","4",TRUE,"PC",0.51,"LTA"
220317,309,3,0,0,1,0,1450,"2025-04-11 14:39:31","2frinogo",2,"nogo","4",TRUE,"PC",0,"LTA"
220317,310,3,0,0,1,0,1450,"2025-04-11 14:39:36","2frinogo",2,"nogo","4",TRUE,"PC",0,"LTA"
220317,311,1,680,1,1,50,1500,"2025-04-11 14:39:39","2frinogo",2,"nogo","4",TRUE,"PC",0.68,"LTA"
220317,312,4,661,1,0,0,1500,"2025-04-11 14:39:41","2frinogo",2,"nogo","4",FALSE,"PI",0.661,"LTA"
220317,313,4,432,1,0,0,1500,"2025-04-11 14:39:43","2frinogo",2,"nogo","4",FALSE,"PI",0.432,"LTA"
220317,314,2,0,0,0,-50,1450,"2025-04-11 14:39:48","2frinogo",2,"nogo","4",FALSE,"PI",0,"LTA"
220317,315,1,551,1,1,50,1500,"2025-04-11 14:39:50","2frinogo",2,"nogo","4",TRUE,"PC",0.551,"LTA"
220317,316,1,1040,1,1,0,1500,"2025-04-11 14:39:53","2frinogo",2,"nogo","4",TRUE,"PC",1.04,"LTA"
220317,317,3,1351,1,0,-50,1450,"2025-04-11 14:39:56","2frinogo",2,"nogo","4",FALSE,"PC",1.351,"LTA"
220317,318,1,390,1,1,0,1450,"2025-04-11 14:39:58","2frinogo",2,"nogo","4",TRUE,"PC",0.39,"LTA"
220317,319,3,0,0,1,0,1450,"2025-04-11 14:40:03","2frinogo",2,"nogo","4",TRUE,"PC",0,"LTA"
220317,320,4,611,1,0,0,1450,"2025-04-11 14:40:06","2frinogo",2,"nogo","4",FALSE,"PI",0.611,"LTA"
220328,138,1,631,1,1,0,-350,"2025-04-11 13:49:14","2frinogo",2,"nogo","2",TRUE,"PC",0.631,"LTA"
220328,139,4,421,1,0,0,-350,"2025-04-11 13:49:16","2frinogo",2,"nogo","2",FALSE,"PI",0.421,"LTA"
220328,141,4,470,1,0,-50,-400,"2025-04-11 13:49:22","2frinogo",2,"nogo","2",FALSE,"PI",0.47,"LTA"
220328,142,2,0,0,0,-50,-450,"2025-04-11 13:49:27","2frinogo",2,"nogo","2",FALSE,"PI",0,"LTA"
220328,143,2,110,1,1,0,-450,"2025-04-11 13:49:29","2frinogo",2,"nogo","2",TRUE,"PI",0.11,"LTA"
220328,140,2,1610,1,1,0,-350,"2025-04-11 13:49:20","2frinogo",2,"nogo","2",TRUE,"PI",1.61,"LTA"
220328,136,4,571,1,0,0,-300,"2025-04-11 13:49:09","2frinogo",2,"nogo","2",FALSE,"PI",0.571,"LTA"
220328,137,3,591,1,0,-50,-350,"2025-04-11 13:49:12","2frinogo",2,"nogo","2",FALSE,"PC",0.591,"LTA"
220328,124,4,581,1,0,0,-200,"2025-04-11 13:48:39","2frinogo",2,"nogo","2",FALSE,"PI",0.581,"LTA"
220328,125,2,1070,1,1,0,-200,"2025-04-11 13:48:41","2frinogo",2,"nogo","2",TRUE,"PI",1.07,"LTA"
220328,126,2,550,1,1,0,-200,"2025-04-11 13:48:44","2frinogo",2,"nogo","2",TRUE,"PI",0.55,"LTA"
220328,127,3,781,1,0,-50,-250,"2025-04-11 13:48:46","2frinogo",2,"nogo","2",FALSE,"PC",0.781,"LTA"
220328,128,2,751,1,1,0,-250,"2025-04-11 13:48:49","2frinogo",2,"nogo","2",TRUE,"PI",0.751,"LTA"
220328,129,2,1091,1,1,0,-250,"2025-04-11 13:48:52","2frinogo",2,"nogo","2",TRUE,"PI",1.091,"LTA"
220328,130,4,1641,1,0,0,-250,"2025-04-11 13:48:55","2frinogo",2,"nogo","2",FALSE,"PI",1.641,"LTA"
220328,131,1,692,1,1,0,-250,"2025-04-11 13:48:58","2frinogo",2,"nogo","2",TRUE,"PC",0.692,"LTA"
220328,132,3,551,1,0,-50,-300,"2025-04-11 13:49:00","2frinogo",2,"nogo","2",FALSE,"PC",0.551,"LTA"
220328,133,4,561,1,0,0,-300,"2025-04-11 13:49:02","2frinogo",2,"nogo","2",FALSE,"PI",0.561,"LTA"
220328,134,1,551,1,1,0,-300,"2025-04-11 13:49:05","2frinogo",2,"nogo","2",TRUE,"PC",0.551,"LTA"
220328,135,4,491,1,0,0,-300,"2025-04-11 13:49:07","2frinogo",2,"nogo","2",FALSE,"PI",0.491,"LTA"
220328,55,1,522,1,1,50,400,"2025-04-11 13:45:12","2frinogo",2,"nogo","1",TRUE,"PC",0.522,"LTA"
220328,56,1,0,0,0,0,400,"2025-04-11 13:45:17","2frinogo",2,"nogo","1",FALSE,"PC",0,"LTA"
220328,57,3,511,1,0,0,400,"2025-04-11 13:45:19","2frinogo",2,"nogo","1",FALSE,"PC",0.511,"LTA"
220328,58,2,401,1,1,0,400,"2025-04-11 13:45:22","2frinogo",2,"nogo","1",TRUE,"PI",0.401,"LTA"
220328,59,3,621,1,0,-50,350,"2025-04-11 13:45:24","2frinogo",2,"nogo","1",FALSE,"PC",0.621,"LTA"
220328,60,3,631,1,0,-50,300,"2025-04-11 13:45:26","2frinogo",2,"nogo","1",FALSE,"PC",0.631,"LTA"
220328,61,3,1681,1,0,-50,250,"2025-04-11 13:45:30","2frinogo",2,"nogo","1",FALSE,"PC",1.681,"LTA"
220328,62,2,1390,1,1,50,300,"2025-04-11 13:45:33","2frinogo",2,"nogo","1",TRUE,"PI",1.39,"LTA"
220328,63,3,1470,1,0,-50,250,"2025-04-11 13:45:36","2frinogo",2,"nogo","1",FALSE,"PC",1.47,"LTA"
220328,64,3,502,1,0,0,250,"2025-04-11 13:45:39","2frinogo",2,"nogo","1",FALSE,"PC",0.502,"LTA"
220328,65,3,330,1,0,-50,200,"2025-04-11 13:45:41","2frinogo",2,"nogo","1",FALSE,"PC",0.33,"LTA"
220328,66,1,450,1,1,50,250,"2025-04-11 13:45:43","2frinogo",2,"nogo","1",TRUE,"PC",0.45,"LTA"
220328,67,4,540,1,0,0,250,"2025-04-11 13:45:45","2frinogo",2,"nogo","1",FALSE,"PI",0.54,"LTA"
220328,68,4,481,1,0,-50,200,"2025-04-11 13:45:48","2frinogo",2,"nogo","1",FALSE,"PI",0.481,"LTA"
220328,69,3,711,1,0,-50,150,"2025-04-11 13:45:50","2frinogo",2,"nogo","1",FALSE,"PC",0.711,"LTA"
220328,70,4,850,1,0,0,150,"2025-04-11 13:45:53","2frinogo",2,"nogo","1",FALSE,"PI",0.85,"LTA"
220328,71,2,411,1,1,0,150,"2025-04-11 13:45:55","2frinogo",2,"nogo","1",TRUE,"PI",0.411,"LTA"
220328,72,1,0,0,0,-50,100,"2025-04-11 13:46:00","2frinogo",2,"nogo","1",FALSE,"PC",0,"LTA"
220328,73,3,42,1,0,-50,50,"2025-04-11 13:46:01","2frinogo",2,"nogo","1",FALSE,"PC",0.042,"LTA"
220328,74,2,871,1,1,0,50,"2025-04-11 13:46:04","2frinogo",2,"nogo","1",TRUE,"PI",0.871,"LTA"
220328,75,1,741,1,1,50,100,"2025-04-11 13:46:07","2frinogo",2,"nogo","1",TRUE,"PC",0.741,"LTA"
220328,76,2,0,0,0,0,100,"2025-04-11 13:46:11","2frinogo",2,"nogo","1",FALSE,"PI",0,"LTA"
220328,77,1,1082,1,1,50,150,"2025-04-11 13:46:14","2frinogo",2,"nogo","1",TRUE,"PC",1.082,"LTA"
220328,78,2,1061,1,1,50,200,"2025-04-11 13:46:17","2frinogo",2,"nogo","1",TRUE,"PI",1.061,"LTA"
220328,79,2,0,0,0,0,200,"2025-04-11 13:46:22","2frinogo",2,"nogo","1",FALSE,"PI",0,"LTA"
220328,80,3,2141,1,0,-50,150,"2025-04-11 13:46:26","2frinogo",2,"nogo","1",FALSE,"PC",2.141,"LTA"
220328,81,2,1021,1,1,0,150,"2025-04-11 13:46:34","2frinogo",2,"nogo","2",TRUE,"PI",1.021,"LTA"
220328,82,2,670,1,1,0,150,"2025-04-11 13:46:39","2frinogo",2,"nogo","2",TRUE,"PI",0.67,"LTA"
220328,83,2,640,1,1,0,150,"2025-04-11 13:46:39","2frinogo",2,"nogo","2",TRUE,"PI",0.64,"LTA"
220328,84,2,0,0,0,-50,100,"2025-04-11 13:46:44","2frinogo",2,"nogo","2",FALSE,"PI",0,"LTA"
220328,85,3,341,1,0,-50,50,"2025-04-11 13:46:46","2frinogo",2,"nogo","2",FALSE,"PC",0.341,"LTA"
220328,86,4,1071,1,0,0,50,"2025-04-11 13:46:49","2frinogo",2,"nogo","2",FALSE,"PI",1.071,"LTA"
220328,87,4,431,1,0,0,50,"2025-04-11 13:46:51","2frinogo",2,"nogo","2",FALSE,"PI",0.431,"LTA"
220328,88,3,420,1,0,-50,0,"2025-04-11 13:46:53","2frinogo",2,"nogo","2",FALSE,"PC",0.42,"LTA"
220328,89,1,1681,1,1,50,50,"2025-04-11 13:46:57","2frinogo",2,"nogo","2",TRUE,"PC",1.681,"LTA"
220328,90,3,1491,1,0,-50,0,"2025-04-11 13:47:00","2frinogo",2,"nogo","2",FALSE,"PC",1.491,"LTA"
220328,91,1,1160,1,1,0,0,"2025-04-11 13:47:03","2frinogo",2,"nogo","2",TRUE,"PC",1.16,"LTA"
220328,92,2,0,0,0,0,0,"2025-04-11 13:47:07","2frinogo",2,"nogo","2",FALSE,"PI",0,"LTA"
220328,93,4,930,1,0,-50,-50,"2025-04-11 13:47:10","2frinogo",2,"nogo","2",FALSE,"PI",0.93,"LTA"
220328,94,2,551,1,1,0,-50,"2025-04-11 13:47:12","2frinogo",2,"nogo","2",TRUE,"PI",0.551,"LTA"
220328,95,4,411,1,0,0,-50,"2025-04-11 13:47:15","2frinogo",2,"nogo","2",FALSE,"PI",0.411,"LTA"
220328,96,4,560,1,0,0,-50,"2025-04-11 13:47:17","2frinogo",2,"nogo","2",FALSE,"PI",0.56,"LTA"
220328,97,2,591,1,1,0,-50,"2025-04-11 13:47:19","2frinogo",2,"nogo","2",TRUE,"PI",0.591,"LTA"
220328,98,4,1070,1,0,-50,-100,"2025-04-11 13:47:22","2frinogo",2,"nogo","2",FALSE,"PI",1.07,"LTA"
220328,99,4,652,1,0,0,-100,"2025-04-11 13:47:25","2frinogo",2,"nogo","2",FALSE,"PI",0.652,"LTA"
220328,100,4,0,0,1,0,-100,"2025-04-11 13:47:29","2frinogo",2,"nogo","2",TRUE,"PI",0,"LTA"
220328,101,3,0,0,1,50,-50,"2025-04-11 13:47:34","2frinogo",2,"nogo","2",TRUE,"PC",0,"LTA"
220328,102,1,1332,1,1,50,0,"2025-04-11 13:47:37","2frinogo",2,"nogo","2",TRUE,"PC",1.332,"LTA"
220328,103,4,600,1,0,0,0,"2025-04-11 13:47:40","2frinogo",2,"nogo","2",FALSE,"PI",0.6,"LTA"
220328,104,4,0,0,1,0,0,"2025-04-11 13:47:44","2frinogo",2,"nogo","2",TRUE,"PI",0,"LTA"
220328,105,3,550,1,0,-50,-50,"2025-04-11 13:47:47","2frinogo",2,"nogo","2",FALSE,"PC",0.55,"LTA"
220328,106,2,752,1,1,0,-50,"2025-04-11 13:47:49","2frinogo",2,"nogo","2",TRUE,"PI",0.752,"LTA"
220328,107,2,380,1,1,0,-50,"2025-04-11 13:47:51","2frinogo",2,"nogo","2",TRUE,"PI",0.38,"LTA"
220328,108,3,421,1,0,-50,-100,"2025-04-11 13:47:54","2frinogo",2,"nogo","2",FALSE,"PC",0.421,"LTA"
220328,109,3,781,1,0,-50,-150,"2025-04-11 13:47:56","2frinogo",2,"nogo","2",FALSE,"PC",0.781,"LTA"
220328,110,2,0,0,0,-50,-200,"2025-04-11 13:48:01","2frinogo",2,"nogo","2",FALSE,"PI",0,"LTA"
220328,111,4,421,1,0,-50,-250,"2025-04-11 13:48:03","2frinogo",2,"nogo","2",FALSE,"PI",0.421,"LTA"
220328,112,2,431,1,1,0,-250,"2025-04-11 13:48:05","2frinogo",2,"nogo","2",TRUE,"PI",0.431,"LTA"
220328,113,4,501,1,0,-50,-300,"2025-04-11 13:48:08","2frinogo",2,"nogo","2",FALSE,"PI",0.501,"LTA"
220328,114,2,441,1,1,0,-300,"2025-04-11 13:48:10","2frinogo",2,"nogo","2",TRUE,"PI",0.441,"LTA"
220328,115,1,531,1,1,50,-250,"2025-04-11 13:48:12","2frinogo",2,"nogo","2",TRUE,"PC",0.531,"LTA"
220328,116,4,1141,1,0,0,-250,"2025-04-11 13:48:15","2frinogo",2,"nogo","2",FALSE,"PI",1.141,"LTA"
